"1467","Garrett Lynch","6300.89","High"
"1468","Tyler Copeland","4342.54","High"
"1469","Olivia Crawford","4314.49","High"
"1470","Taylor Phillips","7151.320000000001","High"
"1471","Jeremy Smith","2549.69","High"
"1472","Andrew Cochran","660.47","High"
"1473","Nathan May","3694.06","High"
"1474","Russell Taylor","228.25","Medium"
"1475","Kristina Mcdowell","1871.08","High"
"1476","Janet Cuevas","1379.5900000000001","High"
"1477","Hailey Green","3950","High"
"1478","Paul Riley","1142.06","High"
"1479","Joel Jimenez","1457.13","High"
"1480","Toni Odonnell","4003.79","High"
"1481","Gary Castro","2028.5","High"
"1482","Gabriel Barnes","933.58","High"
"1483","Albert Wallace","1143.48","High"
"1484","Paula Oconnell","2600.81","High"
"1485","Jamie Padilla DVM","2638.92","High"
"1486","Angel Hall","2264.4300000000003","High"
"1487","Luis Cook","4103.35","High"
"1488","William Parks","2892.2599999999998","High"
"1489","Diana Valdez","1353.52","High"
"1490","Patricia Marquez","6654.87","High"
"1491","Marc Leon","1796.81","High"
"1492","Susan Summers","1920.9499999999998","High"
"1493","Richard Welch","2389.75","High"
"1494","Joseph Jones","1989.27","High"
"1495","Andrew Nunez","3264.8199999999997","High"
"1496","Matthew Medina","3862.7200000000003","High"
"1497","Larry Ellison","549.32","High"
"1498","Julia Holmes","2335.12","High"
"1499","John Williams","1091.75","High"
"1500","Haley Gonzales","398.99","Medium"
"1501","Brian Williams","2290.4700000000003","High"
"1502","Amy Padilla","7753.92","High"
"1503","Emily Underwood","5096.96","High"
"1504","Sherry Lee","3785.84","High"
"1505","Michael Rodriguez","1933.18","High"
"1506","Kristina Jackson","6039.98","High"
"1507","Elizabeth Chapman","2265.99","High"
"1508","Christina Hodge","1792.14","High"
"1509","Richard Vargas","907.35","High"
"1510","Anthony Thomas","5586.9800000000005","High"
"1511","Kathy Griffin","2524.49","High"
"1512","Gregory Saunders","1934.9","High"
"1513","Jessica Stephenson","2258.5","High"
"1514","Michelle Bryant","3298.71","High"
"1515","Christopher Hart","188.68","Medium"
"1516","Gerald Hampton","7486.06","High"
"1517","Tammy White","2086.29","High"
"1518","Lauren Young","3424.58","High"
"1519","Ryan Love","8051.139999999999","High"
"1520","Brandy Garza","5997.74","High"
"1521","Willie Garcia","1703.84","High"
"1522","Jessica Fox","1999.25","High"
"1523","Bryan Perkins","5431.7","High"
"1524","Tony Thompson","1648.47","High"
"1525","Shelly Vega","1546.71","High"
"1526","David Robertson","1280.6899999999998","High"
"1527","George Andrews","897.62","High"
"1528","James Norman","1077.83","High"
"1529","Steve Lewis","2383.15","High"
"1530","David Randolph","454.38","Medium"
"1531","Kenneth Davis","3641.2999999999997","High"
"1532","John Houston","992.8499999999999","High"
"1533","Emily Riley","2389.42","High"
"1534","Kendra Johnson","5491.39","High"
"1535","Sean Jenkins","3618.53","High"
"1536","Bridget Ferrell","956.65","High"
"1537","Cynthia Lowe","1981.9299999999998","High"
"1538","Mrs. Chelsea Jackson","2103.06","High"
"1539","Austin Jimenez","1835.0299999999997","High"
"1540","Pamela Hendrix","1814.7399999999998","High"
"1541","Connor Gallagher","2056.97","High"
"1542","Joseph Holt MD","2278.41","High"
"1543","Gregory Chavez","1300.22","High"
"1544","Pamela Allen","4338.32","High"
"1545","Aaron Valenzuela","565.21","High"
"1546","Marvin Sheppard","1562.1499999999999","High"
"1547","Ryan Holmes","437.76","Medium"
"1548","Brian Cunningham","601.69","High"
"1549","Jason Miller","1927.97","High"
"1550","Michael Aguirre","3721.1400000000003","High"
"1551","Paige Rush","6183.06","High"
"1552","Daniel Foster","2052.96","High"
"1553","Courtney Taylor","4874.280000000001","High"
"1554","Nathan Jensen","1048.5800000000002","High"
"1555","Vanessa Woods","612.95","High"
"1556","Mr. Drew Campbell DVM","8799.92","High"
"1557","Chelsea Richards","1178.1299999999999","High"
"1558","Elizabeth Dillon","1178.3500000000001","High"
"1559","Roberto Gilbert","2724.94","High"
"1560","Brian Robinson","3409.45","High"
"1561","Brenda Blake","5742.68","High"
"1562","Jenny Freeman","4432.389999999999","High"
"1563","Robert Allen","2932.43","High"
"1564","Tammy Levy","2985.77","High"
"1565","Janice Griffin PhD","4613.69","High"
"1566","David Mitchell","3384.66","High"
"1567","Kathryn Stephens","5565.3099999999995","High"
"1568","Anthony Evans","3053.59","High"
"1569","Dennis Freeman","1189.39","High"
"1570","Bradley King","5597.04","High"
"1571","Curtis Khan","3920.32","High"
"1572","Jennifer Thomas","6285.490000000001","High"
"1573","Kyle Maldonado","2617.8","High"
"1574","Edwin Luna","5010.76","High"
"1575","Meghan Gardner","1981.5","High"
"1576","Zoe Washington","1518.25","High"
"1577","Claudia Jackson","6087.51","High"
"1578","Sonya Santana","1134.6399999999999","High"
"1579","Tiffany Torres","592.6","High"
"1580","Jacob Harrell DDS","854.09","High"
"1581","Steven Miller","5176.83","High"
"1582","Katie Bass","11959.59","High"
"1583","Dean Prince","7026.17","High"
"1584","Lynn Payne","1240.57","High"
"1585","Michael Cole","8002.51","High"
"1586","Christopher Roth","2459.8599999999997","High"
"1587","Tamara Bell","4289.3","High"
"1588","Justin Fernandez","3048.78","High"
"1589","Timothy Young","2508.3399999999997","High"
"1590","Blake Brooks","1544.4499999999998","High"
"1591","Jasmine Carroll","2431.17","High"
"1592","Mary Dorsey","1159.8700000000001","High"
"1593","Jeffrey Strong","1135.45","High"
"1594","Alexandra Casey","2426.39","High"
"1595","Michael Porter","2033.5700000000002","High"
"1596","Krista Heath DVM","2060.71","High"
"1597","Maria Douglas","2042.77","High"
"1598","Joanna Green","4680.79","High"
"1599","Elijah Brown","1575.6399999999999","High"
"1600","Holly Johnson","2443.5600000000004","High"
"1601","Angela Bailey","7057.42","High"
"1602","Tyrone Martin","2008.64","High"
"1603","Marcus Figueroa","5094.84","High"
"1604","Frank Olson","2304.8599999999997","High"
"1605","Peggy Nicholson","4398","High"
"1606","Leslie Collins","4730.81","High"
"1607","Patrick Malone","7055.47","High"
"1608","Maria Nelson","1884.74","High"
"1609","Laura Green","1213.88","High"
"1610","Kelly Young","2500.72","High"
"1611","Amanda Nelson","2712.96","High"
"1612","Melissa Anderson DVM","2020.26","High"
"1613","Mrs. Stephanie Rogers","1769.6200000000001","High"
"1614","Bryan Thompson","954.47","High"
"1615","Jacob Hood","4286.72","High"
"1616","Steven Kirk","1847.06","High"
"1617","Tony Clark","2082.37","High"
"1618","Ralph Ferguson","4211.889999999999","High"
"1619","Daniel Ramos","428.36","Medium"
"1620","Samuel Ryan","3369.2599999999998","High"
"1621","Mark Gill","1811.1399999999999","High"
"1622","Rodney Brennan","4963.92","High"
"1623","Patrick Woods","811.86","High"
"1624","Elizabeth Marshall","1071.91","High"
"1625","Kelly Hughes","262.59000000000003","Medium"
"1626","Douglas Singh","2952.83","High"
"1627","David James","8187.14","High"
"1628","Tracey Murphy","3273.8300000000004","High"
"1629","Laura Davis","4297.759999999999","High"
"1630","Julia Landry","3241.32","High"
"1631","Charles Ware III","5988.91","High"
"1632","Julia Simpson","4658.889999999999","High"
"1633","Ricky Lopez","679.44","High"
"1634","Heather Whitaker","965.4499999999999","High"
"1635","Kristin Burgess","3512.71","High"
"1636","Carly King","2799.38","High"
"1637","Tricia Harris","2835.45","High"
"1638","Brian Ferguson","1478.1900000000003","High"
"1639","Darren Baldwin","1648.18","High"
"1640","Sally Fischer","2064.81","High"
"1641","Dr. Jamie Johnson","383.14","Medium"
"1642","Victoria Thompson","1673.78","High"
"1643","Carolyn Martin","1893.1299999999999","High"
"1644","Brenda Cain","4995.360000000001","High"
"1645","Robert Smith","2610.7999999999997","High"
"1646","Ashley White","4060.7700000000004","High"
"1647","James Yu","2806.05","High"
"1648","Michelle Burnett","2238.4700000000003","High"
"1649","Pamela Howard","2881.69","High"
"1650","Gina Baker","4251.4","High"
"1651","Ricardo Cole","750.92","High"
"1652","Charles Hebert","4808.08","High"
"1653","David May","5310.45","High"
"1654","Terry Fernandez","3561.31","High"
"1655","Matthew Booker","1042.4299999999998","High"
"1656","Angela Hart","7847.67","High"
"1657","Cynthia Whitehead","4784.42","High"
"1658","Brenda Peck","1661.0300000000002","High"
"1659","Kelly Smith","1200.15","High"
"1660","Brian Howard","622.45","High"
"1661","Jack Bauer","516.59","High"
"1662","Ashley Rodgers","5878.49","High"
"1663","Brittany Parsons","5210.96","High"
"1664","Carolyn Jacobs","2324.3900000000003","High"
"1665","David Holt","2133.36","High"
"1666","Allison Harvey","3720.41","High"
"1667","Bradley Miller","819.3499999999999","High"
"1668","Stephanie Vaughan","3832.35","High"
"1669","Eric Rodriguez","1176.5000000000002","High"
"1670","Sean Rivera","2503.48","High"
"1671","Keith Stewart","631.65","High"
"1672","Michelle King","2305.1099999999997","High"
"1673","Dana Anderson","3814.74","High"
"1674","Erin Dunn","2987.1600000000003","High"
"1675","Hannah Taylor","2838.94","High"
"1676","Mark Miller","6744.33","High"
"1677","Alice Logan","2845.8399999999997","High"
"1678","Jasmine Weaver","6678.06","High"
"1679","Brian Thompson","873.1999999999999","High"
"1680","Jose Doyle","2009.99","High"
"1681","Jason Brooks","2142.9300000000003","High"
"1682","Robert Bennett","3433.21","High"
"1683","Mary Warren","5317.5","High"
"1684","Leonard Riggs","2220.76","High"
"1685","George Vazquez","2563.44","High"
"1686","Robert Quinn","7690.16","High"
"1687","Jessica Bray","2027.18","High"
"1688","Erica Freeman","278.66","Medium"
"1689","Tamara Thomas","353.15","Medium"
"1690","Linda Rodgers","3440.01","High"
"1691","Elizabeth Chang","747.95","High"
"1692","Kayla Clark","6389.240000000001","High"
"1693","Tyler Butler","2755.52","High"
"1694","Jacob White","2927.54","High"
"1695","Leslie Rose","2513.07","High"
"1696","Benjamin Morgan","5452.65","High"
"1697","Dawn Johnson","1675.47","High"
"1698","James Bullock","1442.08","High"
"1699","William Bell","907.3","High"
"1700","Crystal Williams","796.44","High"
"1701","Heather Williams","1629.14","High"
"1702","John Reynolds","426.68","Medium"
"1703","Alan Dominguez","7573.89","High"
"1704","John Torres","566.76","High"
"1705","Nicholas Joyce","4729.21","High"
"1706","David Manning","3801.53","High"
"1707","Rebecca Lopez","826.8399999999999","High"
"1708","Dawn Collins","5001.15","High"
"1709","Francisco Butler","6867.88","High"
"1710","Charles Villa","178.9","Medium"
"1711","Brittney West","451.81","Medium"
"1712","Haley Reyes","755.34","High"
"1713","Heather Wilson","4115.56","High"
"1714","Robert Mata","178.28","Medium"
"1715","James Alexander","2324.55","High"
"1716","Christine Ayala","3830.75","High"
"1717","Kimberly Ingram","4453.410000000001","High"
"1718","Amanda Sanchez","271.17","Medium"
"1719","John Moran","4273.830000000001","High"
"1720","Tammy White MD","3622.2599999999998","High"
"1721","Michael West","3351.0099999999998","High"
"1722","Katrina Lewis","5828.4","High"
"1723","Shawn Summers PhD","5143.910000000001","High"
"1724","John Robles","3958.3499999999995","High"
"1725","David Hernandez","2938.17","High"
"1726","Brandon Miller","4564.57","High"
"1727","Thomas Barber","2570.5600000000004","High"
"1728","Debbie Davidson","426.06000000000006","Medium"
"1729","Shelby Esparza","3738.55","High"
"1730","Jennifer Ferguson","480.59","Medium"
"1731","Jason Mason","937.09","High"
"1732","Francisco Banks","774.3","High"
"1733","Alex Smith","1669.3899999999999","High"
"1734","Jasmine Smith","3487.7200000000003","High"
"1735","Jeanne Torres","2621.35","High"
"1736","Mark Freeman","2741.12","High"
"1737","Alison Brown","5934.96","High"
"1738","Nicole Snyder","1428.59","High"
"1739","Regina Owens","256.92","Medium"
"1740","Kimberly James","1911.9499999999998","High"
"1741","Catherine Allen","3462.9","High"
"1742","Ashley Moore","2696.1600000000003","High"
"1743","Zachary Garrett","1350.31","High"
"1744","Melissa Flores","3661.21","High"
"1745","Kathryn Stephens","3492.22","High"
"1746","Jacqueline Barron","3908.39","High"
"1747","James Lopez","1431.66","High"
"1748","Anthony Mccoy","3983.5","High"
"1749","Samantha Fowler","7028.400000000001","High"
"1750","Troy Dyer","2023.79","High"
"1751","Laura Abbott","4067.8199999999997","High"
"1752","Alyssa Booth","2573.49","High"
"1753","Daniel Patton","2704.01","High"
"1754","Dean Freeman","1410.37","High"
"1755","Joseph Briggs","4687.72","High"
"1756","Wesley Vasquez","3422.4","High"
"1757","Glen Johnson","2918.89","High"
"1758","Daniel Morrow","3530.81","High"
"1759","Richard Santos","1908.72","High"
"1760","Gary Banks","1722.6","High"
"1761","Lori Brown","1389.6299999999999","High"
"1762","Tara Turner","3833.79","High"
"1763","Ronald Butler","991.12","High"
"1764","Mary Powell","3472.37","High"
"1765","Lisa Espinoza","1982.3600000000001","High"
"1766","Allen Potter","2213.65","High"
"1767","Jessica West","3086.53","High"
"1768","Laurie Stevenson","1040.8200000000002","High"
"1769","John Carroll","4871.320000000001","High"
"1770","Carrie Matthews","1603.3899999999999","High"
"1771","Erin Nelson","350.23","Medium"
"1772","Steven Mercado","1408.5700000000002","High"
"1773","Ethan Manning","908.92","High"
"1774","Amber Willis DDS","3047.33","High"
"1775","David Smith","2930.29","High"
"1776","Alfred Kemp","5449.37","High"
"1777","Michael Huynh","2571.5699999999997","High"
"1778","Jonathan Obrien","1461.1799999999998","High"
"1779","Kayla Riggs","5036.09","High"
"1780","Kelsey Francis","3723.55","High"
"1781","Leslie Herrera","3276.74","High"
"1782","Brad Butler","4289.07","High"
"1783","Gary Sampson","6949.79","High"
"1784","Lisa Barton","4583.179999999999","High"
"1785","Jessica Williams","3255.21","High"
"1786","Leonard Ewing","4464.360000000001","High"
"1787","Gabriel Powers","472.66","Medium"
"1788","John Woodard","1302.6100000000001","High"
"1789","Arthur Cohen","280.31","Medium"
"1790","Barbara Mcguire","504.27000000000004","High"
"1791","Thomas Mitchell","1756.37","High"
"1792","Jimmy Malone","5177.790000000001","High"
"1793","Robert Mathews","6144.55","High"
"1794","Christopher Johnson","3581.32","High"
"1795","Paula Allen","2011.66","High"
"1796","Patrick Cox","907.37","High"
"1797","Brian Newman","3743.0099999999998","High"
"1798","Carl Mills","1769.81","High"
"1799","Elizabeth Meadows","6962.719999999999","High"
"1800","Richard Boyd","2860.93","High"
"1801","Lisa Fisher","902.58","High"
"1802","Steven Cobb","2939.5600000000004","High"
"1803","Veronica Shepard","3860.06","High"
"1804","Michelle Cowan","514.43","High"
"1805","Dennis Brown","2440.15","High"
"1806","Steven Cabrera","1000.41","High"
"1807","Daniel Smith","2868.33","High"
"1808","Brandon Martinez MD","910.4099999999999","High"
"1809","Thomas Hammond","1494.9199999999998","High"
"1810","Jennifer Rogers","4680.27","High"
"1811","Olivia Cook","1894.9899999999998","High"
"1812","Alexis Barrett","3879.3","High"
"1813","Daniel Washington","1719.2600000000002","High"
"1814","Zachary Moore","1431.83","High"
"1815","Daisy Horton","1667.87","High"
"1816","Eric Medina","1884.72","High"
"1817","Lydia Mueller","6031.96","High"
"1818","Christopher Gray","1471.33","High"
"1819","Martin Anderson","2703.0699999999997","High"
"1820","Tyler Edwards","1983.9","High"
"1821","Kristin Barrett","3336.0299999999997","High"
"1822","Stephanie Gibbs","2227.96","High"
"1823","Angela Lee","153.25","Medium"
"1824","Lori Brown","2027.1200000000001","High"
"1825","Kevin Coleman","3311.06","High"
"1826","Christine Vasquez","3285.87","High"
"1827","Monica Mercado","3859.6499999999996","High"
"1828","Grant Rose","3538.71","High"
"1829","Paul Hale","1048.5","High"
"1830","Jeffrey Stewart","4806.46","High"
"1831","Lisa Peterson","2424.24","High"
"1832","Whitney Bentley","2966.27","High"
"1833","Dr. Walter Fuller","5942.650000000001","High"
"1834","Linda Jones","764.09","High"
"1835","Danielle Ruiz","3596.9799999999996","High"
"1836","Ruth Cooper","5971.76","High"
"1837","Lisa Rangel","2457.6","High"
"1838","Robert Edwards","526.98","High"
"1839","Pamela Townsend","1004.1","High"
"1840","Nicholas Kelly","970.76","High"
"1841","Ronald Howard","4464.259999999999","High"
"1842","Jason James","4997.94","High"
"1843","Sarah Ward","488.14","Medium"
"1844","Meghan Cole","2261.1","High"
"1845","Antonio Parks","3634.5","High"
"1846","Susan Adams","6342.59","High"
"1847","Paul Green","2400.54","High"
"1848","Sarah Kirby","816.3100000000001","High"
"1849","Donna Figueroa","3116.7000000000003","High"
"1850","Katherine Martinez","2901.27","High"
"1851","Michael Raymond","3392.33","High"
"1852","Melissa Robinson","6992.1900000000005","High"
"1853","Mr. Alejandro Ramirez","1216.37","High"
"1854","Rebecca Dominguez","2783.82","High"
"1855","Sarah Scott DDS","4807.36","High"
"1856","Bonnie Greene","6743.94","High"
"1857","Molly Martinez","1553.55","High"
"1858","Joseph Barnes","5104.74","High"
"1859","Eileen Boone","3618.68","High"
"1860","Heidi Jackson","4110.81","High"
"1861","Lisa Young","5553.28","High"
"1862","William Mcdaniel","635.7600000000001","High"
"1863","Katie Mitchell","2806.0099999999998","High"
"1864","Chase Rhodes PhD","3322.6","High"
"1865","Frank Moore","1117.91","High"
"1866","Ms. Elizabeth Bryant","721.23","High"
"1867","Heidi Morrison","5338.719999999999","High"
"1868","Sherry Abbott","2739.29","High"
"1869","John Harrell","6749.19","High"
"1870","Matthew Harris","2235.5","High"
"1871","Patricia Martinez","5275.73","High"
"1872","Anthony Green","2322.34","High"
"1873","Jeff Bryant","2259.79","High"
"1874","Melissa Benson","5851.5","High"
"1875","Maureen Wright","3308.19","High"
"1876","Christopher Norris","5753.33","High"
"1877","Krystal Grant","889.58","High"
"1878","Daniel Hayes","3336.6000000000004","High"
"1879","John Harrington","602.4100000000001","High"
"1880","Desiree Barnes","4189.75","High"
"1881","Molly Anderson","3205.2699999999995","High"
"1882","Susan Collins","618.07","High"
"1883","Aaron Brown","661.6899999999999","High"
"1884","Kayla Peterson MD","2377.39","High"
"1885","Cody Phillips","6612.31","High"
"1886","Karen Thompson","903.57","High"
"1887","Christopher Rogers","3223.87","High"
"1888","Gregory Lee","5096.91","High"
"1889","Joseph Perry","1325.47","High"
"1890","Katherine Martinez","3869.23","High"
"1891","Patricia Barnes","5471.4","High"
"1892","Connie Cole","1080.5900000000001","High"
"1893","Keith Miranda","4485.25","High"
"1894","William Keller","3033.29","High"
"1895","Dorothy Bell","2992.1","High"
"1896","Dr. Gregory Smith","1333.18","High"
"1897","Kyle Rush","1280.8899999999999","High"
"1898","William Villarreal","6202.200000000001","High"
"1899","Samantha Moore","2358.86","High"
"1900","Brenda Beasley","1669.75","High"
"1901","Joseph Johnson","3777.97","High"
"1902","Laura Jacobson MD","3069.7","High"
"1903","Rachel Reyes","2997.15","High"
"1904","Mark Bennett","2478.84","High"
"1905","Jesse Smith","3781.5699999999997","High"
"1906","Brittany Stone","671.62","High"
"1907","Dustin Booth","3767.4700000000003","High"
"1908","James Lambert","924","High"
"1909","Kyle Moon","2941.18","High"
"1910","Kayla Rojas","1209.63","High"
"1911","Thomas Stokes","1805.5500000000002","High"
"1912","Jeremy Solis","4048.15","High"
"1913","Rebecca Crane","482.44","Medium"
"1914","Bruce Ford","2623.74","High"
"1915","Rodney Duncan","5189.620000000001","High"
"1916","Julia Boyd","4054.55","High"
"1917","Alicia Cummings","2433.11","High"
"1918","Whitney Park","5677.03","High"
"1919","Joshua Howard MD","4599.56","High"
"1920","Joseph Gay","4604.24","High"
"1921","Travis Melendez","206.39","Medium"
"1922","Angelica Walker","611.4300000000001","High"
"1923","Shelley Sosa","2422.84","High"
"1924","Janet Wood","435.49","Medium"
"1925","Denise Smith","3927.79","High"
"1926","Andrew Lee","4596.29","High"
"1927","Jamie Lindsey","2178.61","High"
"1928","Sandy Richardson","2747.12","High"
"1929","David French","3135.83","High"
"1930","Melissa Brown","5910.06","High"
"1931","Jennifer Webb","1396.39","High"
"1932","David Torres","655.86","High"
"1933","Robert Lam","2050.08","High"
"1934","Kara Schmitt","4955.44","High"
"1935","Justin Fowler","544.95","High"
"1936","Mary Jensen","2036.56","High"
"1937","Kevin Rodriguez","2620.7000000000003","High"
"1938","Dawn Mccarthy","2909.0399999999995","High"
"1939","Jasmine Mendoza","4531.89","High"
"1940","Jessica Allison","4981.33","High"
"1941","Elizabeth Pacheco","3379.87","High"
"1942","Stacey Lowe","1059.3500000000001","High"
"1943","Jennifer White","1089.4","High"
"1944","Betty Anderson","8359.77","High"
"1945","Jordan Williams","2422.15","High"
"1946","Brian Miller","343.41","Medium"
"1947","Christina Schultz","425.85","Medium"
"1948","Vincent Holmes","755.9","High"
"1949","Jennifer Wagner","986.9300000000001","High"
"1950","Matthew Gaines","4684.05","High"
"1951","Jennifer Lopez","848.77","High"
"1952","Brenda Kim","2175.3299999999995","High"
"1953","Lindsay Nichols","854.1800000000001","High"
"1954","Kevin Kramer","8258.94","High"
"1955","Derrick Wright","3330.85","High"
"1956","Scott Jones","318.31","Medium"
"1957","Laura Cummings","6135.75","High"
"1958","Joshua Hopkins","262.17","Medium"
"1959","Juan White","1028.97","High"
"1960","Alison Fox","2700.99","High"
"1961","Teresa Farrell","2768.2500000000005","High"
"1962","Carol Carpenter","3696.53","High"
"1963","Dr. Victor Barnes","975.08","High"
"1964","Patricia Krueger","5535.79","High"
"1965","Daniel Green","468.41","Medium"
"1966","Michael Johnson","2486.8","High"
"1967","Matthew Davis","3122.2799999999997","High"
"1968","Patricia Murray","3179.52","High"
"1969","Linda Glover","1420.49","High"
"1970","Carla Walton","4074.0499999999997","High"
"1971","Rebecca Keith","4384.13","High"
"1972","Renee Martin","1706.75","High"
"1973","Anthony Barry","1801.78","High"
"1974","Aaron Benson","4704.58","High"
"1975","Amanda Phelps","536.48","High"
"1976","Rebecca Turner","5772.4400000000005","High"
"1977","Gregory Garcia","2639.29","High"
"1978","Kim Meyers","2314.6499999999996","High"
"1979","Michael Garcia","4417.099999999999","High"
"1980","Nichole Santos","810.6500000000001","High"
"1981","Charles Fisher","5758.04","High"
"1982","Denise Becker","464.39","Medium"
"1983","Matthew Chavez","3590.04","High"
"1984","Ashley Marsh","3277.39","High"
"1985","Joshua Ward","3190.3900000000003","High"
"1986","Gabriel Patel","536.22","High"
"1987","Ashley Garcia","1617.69","High"
"1988","Lori Dennis","737.21","High"
"1989","Michael Bishop","7617.1","High"
"1990","Angela Morgan","590.72","High"
"1991","Brandon Nichols","7501.43","High"
"1992","Nicholas Booker","442.31","Medium"
"1993","Kyle Wagner","6534","High"
"1994","Michelle Sanchez","3308.62","High"
"1995","William Johnson","2187.73","High"
"1996","Jasmine Black","5426.25","High"
"1997","Ruben Baker","2895.77","High"
"1998","Walter Thornton","1011.67","High"
"1999","Cassandra Powell","5454.79","High"
"2000","Keith Ellison","2386.8599999999997","High"
"2001","Shannon Garcia","4875.72","High"
"2002","Annette Moyer","7044.0599999999995","High"
"2003","Mary Malone","2267.4000000000005","High"
"2004","Alison Bennett","2641.5299999999997","High"
"2005","Lauren Williams","1101.3300000000002","High"
"2006","Clayton Kerr","3566.16","High"
"2007","Jason Mccormick","3473.73","High"
"2008","Holly Bridges","2186.0099999999998","High"
"2009","Kyle Simon","3473.63","High"
"2010","Joel Jones","1829.95","High"
"2011","Chad Cole","968.94","High"
"2012","Maureen Hart","4443.05","High"
"2013","Lauren Stewart","6077.04","High"
"2014","Sydney Gordon","5092.4800000000005","High"
"2015","Stephanie White","1800.17","High"
"2016","Tammy Baker","3988.1","High"
"2017","Tanya Bell","2277.02","High"
"2018","Jessica Byrd","3566.24","High"
"2019","Johnathan Sanchez","5453.42","High"
"2020","Rachel Gordon","1417.7","High"
"2021","Steven Glass","2018.2999999999997","High"
"2022","Heather Love","1262.08","High"
"2023","Jennifer Flores","919.73","High"
"2024","Angela Giles","4010.42","High"
"2025","Ryan Reynolds","4838.969999999999","High"
"2026","Michael Rice","2354.14","High"
"2027","Benjamin Russell","3150.7799999999997","High"
"2028","Alex Rogers","5454.400000000001","High"
"2029","Stephanie Hamilton","707.6800000000001","High"
"2030","Paul Cooper","1891.32","High"
"2031","Teresa Hall","6100.12","High"
"2032","Adam Jones","1429.22","High"
"2033","George Kelly DDS","1063.48","High"
"2034","Lauren Hodges","226.36","Medium"
"2035","Margaret Martin","4485.25","High"
"2036","Briana Wood","154.85","Medium"
"2037","Lori Murphy","2210.7400000000002","High"
"2038","Tina Turner","2418.35","High"
"2039","David Sanford","9590.94","High"
"2040","Mitchell Stewart","869.31","High"
"2041","Mr. Christopher Rasmussen","623.94","High"
"2042","Cody Norman","740.16","High"
"2043","Crystal Garza","383.79","Medium"
"2044","Jesse Crawford","666.01","High"
"2045","Sean Myers","4880.530000000001","High"
"2046","Karen Watson","3165.83","High"
"2047","Michael Stewart","1785.75","High"
"2048","Kathleen Wilkins","5327.96","High"
"2049","Julia Giles","4430.13","High"
"2050","Monica Wagner","326.07","Medium"
"2051","Gabrielle Yu","2332.8100000000004","High"
"2052","Randy Turner","3971.2799999999997","High"
"2053","Alyssa Harrell","2092.7200000000003","High"
"2054","Tammy Gray","2088.11","High"
"2055","Karen Ingram","5965.26","High"
"2056","Kimberly Stewart","1553.61","High"
"2057","Cheyenne Gross","4380.24","High"
"2058","Ian Stark","1313.41","High"
"2059","Jennifer Garcia","5768.28","High"
"2060","Patrick Clayton","694.5699999999999","High"
"2061","Nicholas Russell","424.88","Medium"
"2062","John Brewer","5407.2","High"
"2063","Bradley Barnett","6042.75","High"
"2064","James Goodwin","3765.6800000000003","High"
"2065","Linda Boyd","2390.22","High"
"2066","Richard Cooper","6968.8099999999995","High"
"2067","Mark Brown","1775.95","High"
"2068","Diana Stephens","7041.57","High"
"2069","Joshua Jackson","2178.59","High"
"2070","Benjamin Ware","2623.3900000000003","High"
"2071","William Campbell","3472.1000000000004","High"
"2072","Sean Daniel","352.14","Medium"
"2073","Alicia Howell","1540.77","High"
"2074","Daniel Rice","2019.0500000000002","High"
"2075","Jennifer Myers","1767.8300000000002","High"
"2076","Nicholas Wheeler","1641.8","High"
"2077","Jacqueline Turner","1461.69","High"
"2078","Daniel Murphy","2580.5","High"
"2079","Rebecca Munoz","765.69","High"
"2080","Lindsey Johnson","691.58","High"
"2081","Gregory Rhodes","1915.6200000000001","High"
"2082","Dustin Matthews","4443.94","High"
"2083","Shannon Mitchell","4754.05","High"
"2084","Veronica Cook","2006.31","High"
"2085","Frances Williams","3902.98","High"
"2086","Christine Raymond","2658.46","High"
"2087","Janet Mendoza","4334.4","High"
"2088","Kevin Parker","1856.94","High"
"2089","Mario Baker","4131.68","High"
"2090","Ms. Michele Wood","2992.92","High"
"2091","Kyle Clark","537.1899999999999","High"
"2092","Rachel Pope","6636.46","High"
"2093","Haley Evans","2354.67","High"
"2094","Laura Miller DVM","7612","High"
"2095","Carla Ellis","5097.400000000001","High"
"2096","Tim Robinson","5058.49","High"
"2097","Ana Wood","3908.05","High"
"2098","Ryan Heath","2348.31","High"
"2099","Angela Santana","3160.04","High"
"2100","Andrew Jordan","2134.92","High"
"2101","Rebecca Stein","4512.990000000001","High"
"2102","Mark Raymond","1560.99","High"
"2103","Paige Martinez","4225.07","High"
"2104","Madison Barnes","4799.34","High"
"2105","Nicholas Hines","3021.11","High"
"2106","Michelle Nelson","541.76","High"
"2107","Kimberly Shaffer","870.99","High"
"2108","Jerry Bowen","2986.08","High"
"2109","Scott Anderson","1091.54","High"
"2110","April Morgan","116.79","Medium"
"2111","Ashley Johnson","2705.77","High"
"2112","Beth Nelson","3099.72","High"
"2113","Justin Tucker","3375.07","High"
"2114","Ana Thompson","4580.400000000001","High"
"2115","Julia Moss","3228.2799999999997","High"
"2116","Lindsay Davila","1874.32","High"
"2117","Sarah James","2985.73","High"
"2118","Kelli Curtis","3612.3","High"
"2119","Allison Smith MD","3205.2","High"
"2120","Kayla Arnold","3523.0599999999995","High"
"2121","Regina Kelly","4127.62","High"
"2122","Kenneth Johnson","858.57","High"
"2123","Joseph Garrett","326.58","Medium"
"2124","Randy Lane","3778.13","High"
